ENSG00000261147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000070540	1.01	9.9671	0	0	97.8763	199.903	0	0	0	14.9048	85.2485	0	2.9883	1.01	0	30.9602	1.01	6.01	139.377	3.11933	9.75509	51.5036	46.4118	21.4027	3.73701	0	0	0	3.01	130.658	0	2.01	2.01	17.2646	5.01
ENSG00000198561	320.654	174.044	200.541	91.6957	227.04	153.192	82.803	2.01	245.731	22.8172	173.691	74.0107	48.8499	14.9593	71.9419	72.3028	7.01	153.006	647.864	199.704	154.312	29.6269	44.3781	83.5493	0	130.384	25.2702	271.94	1.01	52.0743	21.5987	59.0844	21.02	291.227	34.03
ENSG00000119242	0	0	0	0	0	30.01	0	56.02	0	0	0	0	0	0	0	0	0	0	22.04	0	25.01	11.02	46.02	0	19.01	69.6977	0	0	0	0	2.01	0	0	0	45.01
ENSG00000117691	0	44.01	0	0	16.1624	48.01	0	39.01	0	29.02	30.0257	0	0	3.01	42.01	0	0	2.01	9.01096	0	37.01	8.02	8.01	0	0	8.01	0	51.0288	86.0602	2.01	2.01	103.01	0	0	55.02
ENSG00000241981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000218582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000131233	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000110696	140.021	13.03	0	68.0376	385.03	285.055	0	96.2117	550.004	391.089	380.065	0	198.017	63.01	4.01	168.03	1.34237	170.049	218.022	0	216.142	65.01	28.0216	0	92.0171	239.055	10.0105	227.018	84.01	649.1	43.0365	241.33	307.06	90.8175	131.022
ENSG00000126012	0	0	0	0	1.01	0	6.13149	0	175.01	0	0	7.01	8.01	0	103.874	0	1.48205	0	2.02	0	2.01	20.02	2.01	5.01	1.01	40.01	0	0	6.01008	30.01	0	0	0	16.01	0
ENSG00000134294	266.028	679.03	0	104.035	1067.31	1869.17	11.0102	63.0399	807.059	273.02	1863.14	940.051	1149.04	34.01	167.03	807.096	168.012	162.05	450.016	69.0207	748.048	864.074	1369.25	439.041	206.01	1386.08	541.359	74.01	713.05	886.039	1548.24	1411.03	578.02	53.0233	209.04
ENSG00000173040	0	0	0	0	16.01	0	0	0	83.01	0	0	0	0	0	0	0	0	0	0	0	52.01	0	0	0	0	0	0	0	0	0	11.01	0	78.01	0	51.01
ENSG00000141574	0	0	0	0	0	0	7.01	0	0	0	0	0	9.01029	0	0	0	0	2.01	0	0	6.01	0	5.01	0	51.01	50.0118	0	1.01	0	1.01	0	6.01	0	0	0
ENSG00000227795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.76901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000240771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000102466	0	0	0	0	0	0	0	0	5.02345	0	0	0	0	8.01	5.07523	0	0	0	1.09071	0	0	14.5395	44.0105	0	41.6082	0	0	0	0	0	0	26.2446	0	0	0
ENSG00000214114	4.02	0	0	0	31.01	48.01	0	25.01	2.02	0	0	0	13.4068	9.01	0	0	0	15.01	23.9464	0	0	0	0	0	45.01	4.43055	0	1.01	15.01	0	7.02	15.2663	0	35.0905	0
ENSG00000213406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13381	0	0	0	0	0	0	0	0	0
ENSG00000115520	75.01	5.17543	25.9906	0	0	70.3169	5.55205	3.29737	199.936	2.15799	521.02	4.49668	0	0	180.842	0	0	124.018	24.3014	0	222.01	74.0845	141.585	147.681	0	14.9914	245.122	134.002	0	166.474	2.80876	473.259	133.326	0	1.01
ENSG00000198604	212.035	96.02	400.868	10.02	3.01094	228.002	614.029	204.02	105.011	219.02	133.02	0	127.01	0	14.01	3.01	0	35.02	14.0201	9.02	47.0335	74.01	1.01	72.01	180.02	14.01	0	141.02	0	14.02	286.02	21.02	82.0214	0	357.049
ENSG00000137814	3.01	44.02	38.7297	28.2503	18.8888	18.1602	16.0365	0	86.3784	1.03475	0	197.422	164.013	1.03933	7.02547	5.42584	0	4.2112	13.0729	9.76378	31.7965	1.01	11.3238	1.03718	1.01	1.08818	8.64942	191.851	0	13.1988	2.05962	205.727	73.0499	27.6093	6.04473
ENSG00000230154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000162729	0	0	0	0	0	15.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.01	0	0	0	0	0	0	0	0	458.021	12.01	0	0
ENSG00000064763	0	0	0	0	0	3.43683	0	0	0	0	60.01	0	0	0	0	0	0	0	1.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.03	48.03
ENSG00000251349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01	76.1413	0	0	0	0	0	0	4.01014	0	0	0	0	0	0	0	0	0
ENSG00000063046	0	187.014	0	0	16.01	123.01	30.01	7.29528	145.039	7.01	95.01	0	107.012	79.6336	169.01	82.01	2.01006	52.02	199.029	137.507	2.13531	36.02	0	0	24.0108	89.01	4.02	1.01	34.9868	158.02	191.02	1.01087	226.032	168.01	664.03
ENSG00000187871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01567	0	0	1.01	0	0	0	0	0	0	1.01557	2.7896	0	0	0	0	0	0	0	0
ENSG00000114988	63.0361	0	0	0	18.0117	86.0236	0	1.01	0	0	0	0	0	2.01	0	0	0	4.01	5.01	0	0	24.01	0	0	0	5.01	0	0	0	0	25.01	1.01	0	0	0
ENSG00000139567	0	0	0	3.67342	5.01	49.01	0	138.04	0	0	41.01	1.01	248.01	0	3.19581	0	0	0	0	0	0	0	0	0	50.03	18.0151	0	0	0	0	0	1.14732	0	1.01	0
ENSG00000229622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000141027	312.148	276.788	85.03	98.2709	142.707	303.081	284.05	75.0605	62.7263	190.36	348.448	5.06461	246.044	156.05	10.0406	73.3331	43.7604	28.0317	104.577	1.08022	0	165.718	38.02	0	43.02	390.335	297.815	198.03	27.8404	393.433	177.984	503.059	255.099	2.02	504.357
ENSG00000224557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.12989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166503	4.01	4.02852	0	2.02655	41.0211	45.3155	1.01326	55.5335	38.02	2.01609	0	3.44534	0	2.02442	0	1.0224	4.04562	20.1141	18.2339	16.2146	107.963	31.01	1.02538	0	0	0	1.03315	37.3449	2.15535	13.01	4.38669	0	22.8442	5.64514	60.032
ENSG00000253861	0	0	0	0	2.64834	0	8.3309	0	0	0	0	0	0	0	13.3892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01	0	0	0	0	0
ENSG00000167962	0	80.01	67.01	2.01	0	0	0	6.01	0	0	0	0	0	1.01	20.01	14.0104	0	3.01014	15.01	0	8.01019	6.01	5.01	0	0	15.0103	0	0	0	46.01	0	0	3.01	153.02	0
ENSG00000214530	0	7.02998	6.95817	0	0	4.01	0	0	0	2.10405	0	2.01	2.53535	0	0	2.01	41.9679	0	0	7.92254	0	0	0	23.7931	0	0	23.02	0	0	0	0	0	0	0	2.01
ENSG00000116299	0	1.09402	2.13043	1.07518	1.01	2.03239	0	0	1.0934	3.32242	1.03931	1.01955	0	0	2.61562	3.05975	10.4902	9.22812	0	14.2461	0	1.01073	7.53366	0	4.4123	1.05068	3.13302	0	0	8.25628	0	28.9386	0	0	0
ENSG00000140694	89.0056	0	0	2.8259	0	7.01	0	1.01	106.02	0	0	233.04	23.01	0	0	1.01	298.87	15.4429	182.031	0	0	61.0101	58.0538	0	10.03	11.01	7.01021	155.01	0	13.01	10.01	78.6505	6.31568	329.01	1.01
ENSG00000250261	0	0	0	0	0	0	0	0	1.0381	0	0	0	0	0	3.21845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000144815	3.1501	19.3848	4.10302	32.02	1.1706	16.0636	34.3765	2.03258	149.092	3.015	25.3397	5.64172	183.018	0	25.7438	6.16463	10.8928	5.18867	148.741	12.5369	475.134	18.7673	22.9549	7.62867	7.94672	6.01	5.20179	1.57464	4.01	42.8311	2.51438	46.6605	73.02	4.01203	0
ENSG00000135540	0	0	10.02	0	0	15.01	11.01	0	0	0	0	1.01001	179.552	12.01	0	43.01	365.68	4.01	5.01	0	0	0	23.5612	0	0	51.01	0	0	0	0	4.01	197.018	0	0	80.9013
ENSG00000183208	3.01929	1.04009	2.02124	19.6303	0	23.102	15.6341	3.02016	1.47584	0	22.9482	2.0111	13.5946	2.08069	3.04105	11.0657	14.627	16.0293	6.2673	2.64762	1.09213	7.154	10.7412	12.605	3.01	0	24.6298	2.01457	11.8842	3.07168	3.03152	26.6827	8.4868	13.6168	0
ENSG00000129968	0	0	0	0	0	36.01	0	20.02	96.01	0	0	0	23.01	5.01	3.01	4.25147	0	0	8.02	0	12.01	0	0	0	18.01	0	0	0	0	0	7.01	0	0	0	0
ENSG00000226324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000268439	0	10.804	0	10.8911	29.381	40.4404	37.4315	14.5441	9.54218	0	25.7241	0	36.925	0	73.5518	1.01	0	0	11.1681	0	0	8.57724	0	0	0	47.0434	0	32.6556	7.3555	43.8004	20.1953	32.7591	14.7034	0	18.3668
ENSG00000215630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000183092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.02646	0	0	0	0	1.04654	0	1.24062	0	0	0	0
ENSG00000161509	0	0	0	0	0	0	0	0	0	0	0	3.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000143867	601.06	3.01	2.01	0	118.01	46.01	0	30.01	1.01	0	103.016	0	2.01	2.01	61.01	52.01	0	2.01	429.06	0	231.738	582.159	0	0	50.01	0	3.01	0	149.052	55.015	207.581	3.01	0	21.0125	14.0114
ENSG00000228519	0	0	0	0	0	0	0	0	0	1.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000170325	0	115.01	0	0	1.01153	0	0	0	0	69.01	0	0	175.02	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01	0	0	0	0	0	0	0	0
ENSG00000139112	0	0	0	18.01	16.0112	0	0	0	0	0	109.022	0	0	0	0	0	0	4.02	0	0	0	0	0	0	0	0	0	0	0	0	1.01	0	87.01	0	0
ENSG00000159314	0	3.76825	0	0	0	0	12.5626	66.01	0	0	23.0106	0	0	0	0	1.23235	0	0	0	0	0	0	0	0	0	0	0	3.32936	0	0	0	0	0	0	0
ENSG00000147853	6.3539	0	1.11507	34.5668	54.6976	25.01	0	43.3952	0	4.77485	2.59814	76.0521	1.01	6.01	0	2.70654	0	157.665	0	0	0	0	0	3.65036	1.19965	0	0	8.02737	6.90857	1.1292	1.0129	1.21688	98.01	1.0587	1.01946
ENSG00000177374	0	0	0	30.0214	12.01	0	0	0	65.01	16.01	0	0	0	20.02	0	0	0	15.01	7.01	0	0	20.6388	0	0	0	0	0	0	0	32.6252	0	0	17.0539	8.01027	61.4407
ENSG00000119318	12.2937	0	15.6996	0	8.18767	24.01	0	26.01	4.018	8.01	136.144	1.0308	19.0688	30.3072	24.4668	0	0	5.01	23.0107	0	0	13.01	0	0	18.1379	48.0108	0	0	0	5.02591	2.01	0	84.0761	83.0123	0
ENSG00000127920	84.0225	3.01	0	93.01	308.16	217.01	1.01	96.0133	160.018	20.0107	72.0124	0	366.019	69.01	0	104.01	0	17.01	320.004	0	215.016	44.01	170.018	0	100.01	85.0142	0	1.01	0	71.0119	134.01	217.015	160.017	54.01	58.0133
ENSG00000117983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000168710	285.994	0	116.01	89.01	1.01	76.0122	0	22.02	141.018	60.0115	168.01	0	0	42.01	0	93.01	0	124.03	3.01	0	152.01	28.01	23.01	0	2.01	94.0129	0	2.01	0	0	0	0	0	16.01	0
ENSG00000161040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000217644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000136270	0	194.6	89.0432	4.01	119.01	46.0127	159.01	5.50366	168.01	0	178.02	0	0	47.01	23.0116	114.01	0	103.02	94.02	0	0	160.02	0	0	48.02	0	0	162.01	2.01	299.006	184.01	1.01	0	65.01	64.0299
ENSG00000034677	73.03	52.01	109.024	0	2.01	51.01	17.0204	59.03	259.051	197.02	4.01	0	21.0223	4.02	1.01	111.04	0	0	24.02	1.01	151.01	125.047	0	0	78.0127	107.965	36.03	6.01	17.01	41.013	8.01	0	140.02	491.03	73.02
ENSG00000172586	13.0235	164.027	0	32.02	33.0267	20.02	0	48.0285	18.0129	0	20.0241	0	81.0514	0	0	1.01	0	4.01	38.0252	0	20.0167	2.01	24.01	0	27.0265	83.053	0	1.01	0	41.02	140.01	53.0408	0	0	87.0404
ENSG00000103485	2.45352	3.45206	0	19.0236	0	0	0	10.01	13.117	0	0	0	0	3.01	1.01	4.12533	1.08341	0	2.11956	10.0137	0	9.00073	2.10845	3.47697	2.03594	0	5.08825	0	4.08512	0	1.01	6.0849	1.18505	18.02	0
ENSG00000175387	76.337	149.099	43.9397	158.215	154.302	101.414	16.7125	8.25387	182.354	123.042	14.4028	43.702	160.808	63.9605	10.1122	20.9806	24.7758	84.1304	54.1258	400.516	195.718	58.3289	77.8612	94.0387	12.2964	34.6109	14.0352	11.3236	26.1708	12.8399	48.8258	31.8759	59.02	18.7199	56.186
ENSG00000172482	0	2.01	0	0	0	0	3.01	0	0	4.19308	0	0	0	0	0	0	0	0	1.98826	1.02663	0	0	0	2.35452	0	0	5.96261	0	0	0	0	9.79861	0	0	0
ENSG00000242372	114.87	0	0	179.03	663.225	638.148	166.02	92.0308	472.072	101.02	32.0272	0	224.04	0	12.01	66.0189	0	70.03	661.113	0	216.042	139.09	0	0	182.02	304.046	2.01	407.184	1.01	1127.57	414.107	443.03	634.376	517.226	252.05
ENSG00000101405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.01391	0	0	0	0	0	0	0	0	0
ENSG00000131885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01	2.01	0	0	0	0	1.07049	0	0	0	2.01257	0	0
ENSG00000203786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000107957	0	2.01	0	104.01	19.02	46.01	60.044	31.01	1.01	0	0	3.01	0	0	1.01	2.02115	1.02579	2.02194	10.01	0	0	27.01	2.02522	0	0	90.02	0	0	0	43.1843	0	131.17	42.1872	0	102.019
ENSG00000160345	0	0	0	0	0	7.01	0	0	75.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01	0	0	0	0
ENSG00000241499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000138399	0	0	1.01	0	57.01	0	0	0	0	0	0	0	0	0	0	0	0	1.01	7.01	0	0	49.03	0	0	41.03	0	0	1.01	0	3.02	8.02	3.01	0	0	0
ENSG00000176171	25.0229	0	173.082	82.2417	150.144	160.02	0	107.935	169.537	0	47.2788	0	256.01	1.01516	0	511.853	0	13.563	121.534	0	191.02	9.22108	0	0	1.01	81.0121	2.01	3.02381	0	351.969	102.952	212.01	57.01	1.01911	50.9701
ENSG00000224631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213358	4.61484	0	1.15135	4.66606	9.55748	0	9.63624	0	2.03995	0	0	2.34788	0	2.05413	4.3712	0	0	4.50942	3.54279	0	0	2.99166	6.74209	0	0	0	3.14753	0	11.2699	1.01219	8.72063	4.21431	0	11.9173	0
ENSG00000178031	326.59	0	0	34.02	45.9282	110.05	37.01	138.043	0	0	72.0301	463.085	116.707	133.88	504.04	0	13.01	8.02	57.0401	245.03	3.01	37.02	0	0	0	36.01	0	18.01	0	46.02	4.02	24.01	46.0299	0	0
ENSG00000236577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196747	0	0	0	0	0	0	31.0609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56.3531	0	0	0
ENSG00000249459	1.33299	1.08819	13.9887	21.7218	0	0	0	0	2.22235	0	0	0	0	0	0	0	93.2439	0	0	0	0	0	0	0	0	2.04121	1.02439	0	1.0494	0	15.1398	0	9.09611	0	192.352
ENSG00000163739	187.02	176.02	1.01	1345.16	0	0	501.02	0	0	0	80.0297	521.343	0	0	1.01	872.408	316.043	155.02	180.979	66.0592	36.7926	362.668	0	7232.4	0	1.01	407.155	0	3558.34	5.02	0	0	0	3.01	0
ENSG00000231468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000023902	0	0	0	2.01	9.01	8.01113	11.01	10.01	18.01	0	3.01	0	245.028	0	108.02	0	0	7.01037	1.01	0	17.0118	53.01	16.01	0	1.01	45.01	0	0	0	244.041	0	0	1.01	0	0
ENSG00000125817	0	1.01	0	4.01	0	1.01	0	53.01	2.01	0	0	0	0	0	14.01	0	0	1.01	18.01	1.01	4.01	0	58.01	0	8.01	12.01	0	0	0	21.01	7.01	5.01	0	0	0
ENSG00000149054	1.29097	3.5246	1.01	0	0	3.01009	1.01	0	0	0	0	2.01	4.01	4.01	0	0	0	0	2.01	2.03744	271.042	41.02	0	0	1.01	0	0	0	0	15.01	0	0	9.01	0	3.10954
ENSG00000280789	0	0	0	76.0178	0	57.01	0	39.01	0	0	0	0	6.01	0	0	0	0	3.01	1.01	0	22.01	87.01	0	0	8.01	0	0	81.2805	0	94.01	4.01	0	193.01	0	245.038
ENSG00000282988	0	0	0	0	0	0	0	0	0	0	0	86.0366	0	0	0	2.10746	0	0	0	0	0	0	0	0	0	0	0	7.01122	0	0	0	31.02	0	0	0
ENSG00000228834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259205	0	0	0	0	0	0	3.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000133597	0	0	0	0	0	35.01	0	1.01	32.0995	0	0	0	0	2.01	0	14.5299	0	1.01	0	0	0	0	0	0	13.01	0	0	0	0	0	0	0	15.0163	0	0
ENSG00000167195	0	0	0	0	0	0	0	0	0	69.1482	0	0	0	0	0	43.5752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000245680	78.8599	2.01	5.14892	18.01	0	0	1.01263	0	0	2.01	1.01	19.7913	1.01329	0	0	4.73558	14.3628	0	1.01	0	0	39.6824	0	8.53309	3.02989	2.01	0	0	1.1091	0	0	5.0234	0	4.08786	1.93636
ENSG00000160886	1.01	0	0	50.02	0	48.03	19.01	47.0244	0	129.032	0	0	0	1.01	0	10.02	0	5.01	7.02	0	109.052	53.2044	0	0	112.037	109.02	0	0	0	242.045	3.01	0	156.05	244.64	0
ENSG00000128011	0	0	0	0	0	0	0	0	0	0	0	2.01	0	0	0	0	0	0	0	1.01	0	0	4.01	0	0	0	0	0	15.01	0	0	0	0	0	0
ENSG00000118407	0	3.47789	13.01	0	1.01026	0	4.19627	0	0	5.01	0	0	0	1.01	0	0	0	0	0	1.18841	1.04253	0	0	0	0	1.01	0	0	1.08556	0	0	0	0	2.01068	0
ENSG00000173875	70.7742	311.955	2.21987	1.01	4.15311	4.09975	8.80172	1.12012	247.646	5.23104	164.833	0	5.18926	5.10572	0	56.8846	3.02831	2.96235	6.181	30.1089	79.0129	43.7471	65.01	0	4.69147	0	0	2.04064	7.10308	18.111	7.01	587.455	10.0611	120.126	14.2026
ENSG00000231583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000061794	0	149.018	0	26.0213	93.01	59.02	28.9545	54.01	47.02	0	21.0112	0	0	0	0	0	0	9.01	29.01	0	0	102.023	0	0	2.01015	5.01	0	0	0	185.027	18.02	0	185.01	0	20.01
ENSG00000276805	0	0	0	0	0	0	0	1.04622	0	8.63738	0	0	1.01	0	0	2.15758	0	0	0	0	21.5928	1.32681	0	0	0	0	0	1.88872	0	0	0	0	0	0	0
ENSG00000257979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000011485	30.01	0	0	0	1.01	117.01	0	14.01	0	28.0201	0	1.01	0	23.3322	0	3.04731	0	3.01	14.01	0	0	50.01	2.01	0	18.01	1.01	0	0	0	5.01	3.01	0	4.01	0	0
ENSG00000188223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.8709	0	0	0	0
ENSG00000167986	117.09	0	28.5022	1.0255	46.7454	26.03	48.9477	2.04334	247.02	67.0518	184.721	3.40199	3.01	1.01	0	53.04	24.4355	9.03	37.02	4.86626	84.01	4.02	1.01	4.72355	1.01	1.05025	2.01	0	6.48105	84.0059	14.0886	0	130.02	24.3096	108.03
ERCC-00123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01	0	0
ENSG00000165949	504.566	1417.4	912.046	193.05	216.05	114.04	47.02	40.02	793.066	1189.57	645.705	0	937.003	0	210.02	48.045	681.53	65.03	854.432	249.03	734.572	28.02	368.31	66.01	44.02	83.04	212.106	880.475	298.04	254.06	48.03	1012.27	0	0	173.05
ENSG00000227635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000262664	103.428	0	0	73.8225	123.855	94.0237	0	1.01	0	0	133.806	0	110.02	25.1233	0	53.4768	0	155.044	36.151	0	128.772	49.1091	0	0	0	0	0	0	197.319	99.4799	0	0	68.4112	0	152.965
ENSG00000167384	199.029	0	0	109.01	0	0	0	36.02	0	0	0	0	184.02	0	0	0	0	6.01	0	0	2.5091	0	0	0	25.023	0	0	0	0	0	0	2.02	0	0	0
ENSG00000145833	23.02	221.03	59.8958	39.9211	2.01003	103.02	170.03	13.02	103.05	1.01	16.01	139.023	0	5.01	152.03	15.02	0	47.02	60.0209	7.01	0	27.01	41.02	0	48.0325	46.03	49.03	40.03	1.01	126.799	1.01	169.441	241.047	107.978	106.612
ENSG00000163001	0	4.01	1.36865	64.0299	0	30.01	0	0	0	13.03	0	2.01	0	0	0	4.01	0	2.01	17.02	0	16.01	12.01	0	0	0	104.049	29.4654	0	56.4851	13.2118	3.01	83.8876	0	21.574	0
ENSG00000236809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197020	10.035	2.05206	0	1.12234	1.01	60.0439	0	1.13826	2.01087	1.01	0	1.01	22.0388	0	1.01569	0	3.01	6.01	3.02928	0	2.0615	7.05034	0	0	1.01412	3.02	2.44289	10.02	0	0	202.057	4.67991	1.01	1.01833	1.01
ENSG00000249779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000154655	0	0	0	0	0	0	0	8.23031	1.03907	3.10664	0	0	2.51251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03308	0	17.5584	0	0	0	0
ENSG00000225779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197863	0	0	0	0	0	14.01	0	0	0	0	0	0	0	0	3.0134	0	1.01	1.61797	0	1.01122	0	0	0	0	0	0	0	0	1.01	49.0126	245.033	0	117.01	0	108.04
ENSG00000250120	0	0	3.01732	0	2.01038	1.01	0	0	3.02134	1.01339	0	0	0	0	3.43579	0	4.09042	0	0	0	0	0	3.0855	0	0	0	0	0	3.0266	0	1.01299	16.01	0	12.2783	7.6446
ENSG00000180185	133.01	1.01	12.0205	86.01	0	69.01	0	31.01	0	0	13.0792	0	130.01	45.01	2.01	0	0	145.02	71.7492	237.88	104.219	66.0181	24.012	0	40.7159	28.706	1.01	61.2801	1.10233	118.01	162.394	0	349.691	131.462	119.022
ENSG00000259751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000162746	0	0	0	0	0	0	0	1.01	0	0	0	0	0	0	0	0	0	7.01	35.01	0	0	0	0	0	0	0	0	0	1.01	0	0	0	0	0	0
ENSG00000137834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.01	0	0	0	0	0
